Tauchgangs-Nr.: 128
Modell: XP5
Serien Nr.: 7278
Tauchgangsnr.: 6
Datum des Tauchgangs: 18/05/2010
Dauer des Tauchgangs: 12:07
Tauchmodus: Normal
Oberflächeninterval: 01:27
Maximale Tiefe: 15,5 M
Tauchzeit gesamt: 47 Min.
Temperatur Min.: 13,33333 C

Tauchflaschengröße:
Arbeitsdruck:
Anfangsdruck: 0 BAR
End Druck: 0 BAR
Tauchflaschengröße: 0 L
Arbeitsdruck: 0 BAR
SAC: 0 L/Min
FO2: Luft
N1: 8,6
N2: 120,07
N3: 148,
N4: 0,03
N5: 7,66
N6: 244,36
N7: 49,
N8: 0,01
N9: 3,38
N10: 2,9
OTUD: 0,
OTUS: 0,
Abtastrate: 30 Secs
Tauchdatentyp: Tauchcomputer

Abgelaufene Tauchzeit (Std:Min.)	Tiefe	Stickstoff Balkenanzeige	Sauerstoff Balkenanzeige	Aufstiegsgeschwindigkeit	Restluftzeit	Restliche Tauchzeit	Dekompressionszeit (Std:Min)	Dekostopp-Tiefe	Temperatur	PO2	Pressluftflasche	Lesen des Druckes	Status der Verbindung	Tauchstatus
00:31:45	7,0 M	3	0	3-7.5 MPM	Nicht verfügbar	06:21	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:32:00	6,4 M	3	0	0-3 MPM	Nicht verfügbar	07:59	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:32:15	6,7 M	3	0	0-3 MPM	Nicht verfügbar	07:06	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:32:30	7,0 M	3	0	0-3 MPM	Nicht verfügbar	06:20	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:32:45	7,6 M	3	0	0-3 MPM	Nicht verfügbar	05:08	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:33:00	7,9 M	3	0	0-3 MPM	Nicht verfügbar	04:34	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:33:15	8,5 M	3	0	0-3 MPM	Nicht verfügbar	03:46	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:33:30	8,8 M	3	0	0-3 MPM	Nicht verfügbar	03:25	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:33:45	8,5 M	3	0	3-7.5 MPM	Nicht verfügbar	03:45	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:34:00	8,2 M	3	0	0-3 MPM	Nicht verfügbar	04:07	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:34:15	8,8 M	3	0	0-3 MPM	Nicht verfügbar	03:24	0:00	0 M	13,9	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:34:30	9,1 M	3	0	0-3 MPM	Nicht verfügbar	03:06	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:34:45	8,8 M	3	0	0-3 MPM	Nicht verfügbar	03:24	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:35:00	9,1 M	3	0	0-3 MPM	Nicht verfügbar	03:05	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:35:15	9,1 M	3	0	0-3 MPM	Nicht verfügbar	03:05	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:35:30	9,8 M	3	0	0-3 MPM	Nicht verfügbar	02:36	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:35:45	9,1 M	3	0	0-3 MPM	Nicht verfügbar	03:04	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:36:00	10,1 M	3	0	0-3 MPM	Nicht verfügbar	02:25	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:36:15	8,8 M	3	0	0-3 MPM	Nicht verfügbar	03:22	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:36:30	9,1 M	3	0	0-3 MPM	Nicht verfügbar	03:04	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:36:45	10,4 M	3	0	0-3 MPM	Nicht verfügbar	02:15	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:37:00	11,3 M	3	0	0-3 MPM	Nicht verfügbar	01:48	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:37:15	11,3 M	3	0	0-3 MPM	Nicht verfügbar	01:48	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:37:30	11,0 M	3	0	0-3 MPM	Nicht verfügbar	01:54	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:37:45	11,0 M	3	0	3-7.5 MPM	Nicht verfügbar	01:54	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:38:00	9,1 M	3	0	>9 MPM	Nicht verfügbar	03:02	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:38:15	7,6 M	3	0	3-7.5 MPM	Nicht verfügbar	05:00	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:38:30	6,7 M	3	0	3-7.5 MPM	Nicht verfügbar	06:57	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:38:45	5,8 M	3	0	3-7.5 MPM	Nicht verfügbar	09:59	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:39:00	5,8 M	3	0	0-3 MPM	Nicht verfügbar	09:59	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:39:15	5,2 M	3	0	0-3 MPM	Nicht verfügbar	09:59	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:39:30	6,1 M	3	0	0-3 MPM	Nicht verfügbar	08:47	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:39:45	7,0 M	3	0	0-3 MPM	Nicht verfügbar	06:11	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:40:00	7,6 M	3	0	0-3 MPM	Nicht verfügbar	04:59	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:40:15	8,2 M	3	0	0-3 MPM	Nicht verfügbar	04:00	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:40:30	7,6 M	3	0	7.5-9 MPM	Nicht verfügbar	04:58	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:40:45	7,9 M	3	0	0-3 MPM	Nicht verfügbar	04:25	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:41:00	7,6 M	3	0	0-3 MPM	Nicht verfügbar	04:58	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:41:15	7,3 M	3	0	0-3 MPM	Nicht verfügbar	05:33	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:41:30	7,3 M	3	0	0-3 MPM	Nicht verfügbar	05:33	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:41:45	7,3 M	3	0	0-3 MPM	Nicht verfügbar	05:33	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:42:00	7,0 M	3	0	0-3 MPM	Nicht verfügbar	06:10	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:42:15	7,3 M	3	0	0-3 MPM	Nicht verfügbar	05:32	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:42:30	7,6 M	3	0	0-3 MPM	Nicht verfügbar	04:56	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:42:45	7,9 M	3	0	0-3 MPM	Nicht verfügbar	04:24	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:43:00	6,7 M	4	0	0-3 MPM	Nicht verfügbar	06:55	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:43:15	7,6 M	3	0	0-3 MPM	Nicht verfügbar	04:56	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:43:30	6,4 M	4	0	3-7.5 MPM	Nicht verfügbar	07:44	0:00	0 M	13,9	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:43:45	6,4 M	4	0	0-3 MPM	Nicht verfügbar	07:44	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:44:00	6,4 M	4	0	3-7.5 MPM	Nicht verfügbar	07:44	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:44:15	7,0 M	4	0	0-3 MPM	Nicht verfügbar	06:06	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:44:30	5,8 M	4	0	3-7.5 MPM	Nicht verfügbar	09:58	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:44:45	4,6 M	4	0	3-7.5 MPM	Nicht verfügbar	09:59	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:45:00	3,4 M	4	0	3-7.5 MPM	Nicht verfügbar	09:59	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:45:15	3,0 M	3	0	0-3 MPM	Nicht verfügbar	09:59	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:45:30	3,7 M	3	0	0-3 MPM	Nicht verfügbar	09:59	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:45:45	4,3 M	3	0	0-3 MPM	Nicht verfügbar	09:59	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:46:00	4,9 M	3	0	0-3 MPM	Nicht verfügbar	09:59	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:46:15	4,9 M	3	0	3-7.5 MPM	Nicht verfügbar	09:59	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:46:30	2,7 M	3	0	>9 MPM	Nicht verfügbar	09:59	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:46:45	1,5 M	3	0	7.5-9 MPM	Nicht verfügbar	09:59	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
00:47:00	1,5 M	3	0	0-3 MPM	Nicht verfügbar	09:59	0:00	0 M	13,3	 	Nicht verfügbar	Nicht verfügbar	Nicht verfügbar
